reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language
77ba207c-e986-4dd1-b974-0feb2f2c45b2,Mikalyn Rose Grey,https://play-lh.googleusercontent.com/a-/ALV-UjW7Lv1etUKoKUb9MtIDNAQSlOy9Hxw4q2W0ri0YSwg68n8UY8Ig,"I truly don't understand where all the complaints are coming from. I have learned German using this app and the grammar came with time. It was not taught outright, but it was taught over time...the best way, in my opinion. What I've learned will stay with me because of the way this app is laid out. It has been a long journey, but none of what I've learned is going to be forgotten. Stick it out; it's lots of fun and you learn more and more as you keep pushing forward. Bravo!",5,1,6.27.4,2025-04-26 06:25:43,,,6.27.4,en
9b696d87-5cbe-40c7-94f1-286e008c522b,Brittany,https://play-lh.googleusercontent.com/a-/ALV-UjXEi-AOr-safJ_EKSleUT071lK159RSU8oIWr4XVUWOMwvNthYk,"I just noticed the orange bird icon for high day streak is gone... Why remove that? It makes me not want to care about a daily streak anymore and I'm at 1,680 days. I miss the old duo, where there was a comment section and you could do lessons based on what you want to learn (numbers, time, school, etc), instead of a ""path"" you now have to follow that doesn't really teach why the sentence is structured the way it is (at least for Japanese).",1,22,6.26.2,2025-04-24 08:52:12,,,6.26.2,en
1d445ce1-f30d-4238-9770-90d197d85d48,James Irish,https://play-lh.googleusercontent.com/a/ACg8ocJDbUqmt7O0WBKXxn95iOQoAtAT4MJ5QkvCP9EIGjEFWwti4g=mo,"Dyolingo is free with minimal ads, easy to use, and has clear instructions. You go at your own pace, and you can basically skip units that you can preemptively test out of before taking them, so you can spend your time learning new words, grammar, and concepts instead of having to slog through what you already know. I love it!",5,1,6.26.2,2025-04-20 05:54:56,,,6.26.2,en
e6025330-cc68-4276-bc3b-2b4cf5a48e51,James Daily,https://play-lh.googleusercontent.com/a-/ALV-UjWk_B5ojZhrSOKv7gbtR8729P1qrxS_LefzFJcK2b2IMz4UobRH,"Amazing app! Especially for the price. On my 3rd week streak and it's surprisingly fulfilling and a joy realizing that u have made monumental progress without even realizing it, noticing that phrases that I wouldn't have had a clue on what it was saying are almost suddenly becoming easy to understand. My wife and I are beginning to text and speak with each other in Espanol way more frequently. My 3 boys are also using Duolingo and are learning as well.",5,1,6.27.4,2025-04-24 22:08:35,,,6.27.4,en
05812615-002c-4d7e-9ab1-64cce00d438e,Allison “Ash” Welsh,https://play-lh.googleusercontent.com/a-/ALV-UjWZCTtxx0nf6e8FZxzZhUAOUnUtoEfBOP_k-LhPqelndFm5-OJkUg,"I've started Spanish and German with no knowledge. I knew intermediate French and have been continuing that. I like this app overall, but my only complaint is that the vocabulary starts off at very weird words and phrases that aren't relevant to beginners. They also don't really teach tenses and pronoun conjugations well.",5,0,6.26.2,2025-04-16 22:03:45,,,6.26.2,en
337fcfd3-88be-4efa-b4ee-6354b88a0a07,jadenscotty27,https://play-lh.googleusercontent.com/a-/ALV-UjU6hEvySJWvihVijVDhfQliTE-8JMjlkrJRyBsMvQrNAl0o74eN,"Would be 5 stars if it weren't for taking away the Streak Society special App Icon. There are many motivators to keep practicing. I pay for Super Duolingo. I like the leagues, the Diamond tournaments, and the mini game lessons. The variety of lesson styles is super engaging and helps solidify the learning for me. Having my friends to bounce motivation off each other and pushing each other to keep it up with learning is also a nice part of the app.",4,1,6.27.4,2025-04-24 02:54:52,,,6.27.4,en
b7050da6-3f01-400c-b547-1f5fc5f923a8,J Johnson,https://play-lh.googleusercontent.com/a/ACg8ocKTTUpR_-z1zjJ_ce-WF1l8HtfHOzvAKa2jFVDIL9ZBw6nCrQ=mo,Too many ads and extra stuff. I just want to learn. I don't mind some ads but all the other extra gamification features take up so much time to click out of. I've found that YouTube lessons are for more effective and less time consuming than using Duolingo. I wish it was like it was years ago. It's just too much now,1,11,6.27.4,2025-04-24 21:53:56,,,6.27.4,en
00e1d3bd-7b95-4e77-9c9e-b92ce8634be3,Gianna B,https://play-lh.googleusercontent.com/a/ACg8ocJURUVF54-EcxBeuscVDMfCqDIQorrevs55cfPmNZYLi5lQZw=mo,"Duolingo is such a good app if you are interested in language learning. you can take multiple languages at a time and duo even has math and music courses. Duolingo is a free app and totally easy to use. it has exercises to help with pronunciation, spelling, and more. there are also cute lessons you can play to complete a task. and making a duo account is so quick and easy, including questions like how well you know the language already and to see how long a day you want to learn. try duo today!",5,2,6.25.4,2025-04-15 03:01:48,,,6.25.4,en
ed1a5b31-9a55-4bd9-9372-a7cfaddc62c7,Rob A.,https://play-lh.googleusercontent.com/a-/ALV-UjVpIV-MAnmPZFMq-CevUV8j5z_Z2GDIXCZW993HfcMPqpVm4y8n,"No support at all. I reached out once or twice about issues and got no response. I now have a serious problem with the app and can no longer continue with it. Using it to brush up and improve my Spanish. Some things just don't make sense - crazy emphasis on certain words like ""owl"" for instance. How many times will the average person need to say this in Spanish, yet this word gets so much emphasis on lessons it's ridiculous. There are other words like this too.",1,33,6.27.4,2025-04-23 08:40:42,,,6.27.4,en
f9379224-5372-4a7b-b279-d05cc983a3ee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love that Duolingo provides a way to learn languages for free and it has gotten more fun to use now. There's plenty of variety in the exercises to keep it interesting. My only complaint now is how audio exercises randomly won't accept what I've said 3 times in a row so it makes me lose a heart. I know I said it correctly but it just refuses to accept. Anyways, fix that and you'd have the perfect app!",4,0,6.21.3,2025-04-10 21:32:28,,,6.21.3,en
0045a337-fbc7-4746-a19d-f690aedd3782,T W,https://play-lh.googleusercontent.com/a/ACg8ocJ5mRiJTwaWo2xkYyFmfrlj0Dho5rGM1DM_9wXq4MBqKRuM2ila=mo,"I have learned with duolingo for many years and have always enjoyed it. for the first time, I cannot afford to buy the super version and must use the basic, ad-filled version. The constant, repetitive ads for super are bearable, but just so. what is not bearable is the effort to take hearts away in order to force one to pay. one example: I just lost a heart for saying ""half hour"" instead of ""half an hour"" for media hora. STOP. I thought your mission is to keep learning free. ridiculous",3,0,6.21.3,2025-04-21 23:24:03,,,6.21.3,en
5f353fb9-46f8-47fe-bcbd-956d37f78c50,S M,https://play-lh.googleusercontent.com/a/ACg8ocINl2SBcGlAtKCqRwIASxKaXGswwuzcOsUgDEEJYcpQshHveg=mo,"Since I started playing, the app won't recognize that you're talking for the speaking lessons. and if you select skip on a speaking question, with only 1 heart left, the app automatically counts the next question wrong. so you're out of hearts and can't play. I've been using this app for over a year now. regardless of how many updates I do or how often i clear cache, the app does this each time I have 1 heart left.",1,3,6.24.2,2025-04-28 00:35:11,,,6.24.2,en
719c4678-95f1-4933-b316-a12b945bcbf7,Maya Bark,https://play-lh.googleusercontent.com/a/ACg8ocJsMh-8tkZMdco1GuhNeLp3yhaeaFDwkqfxMmfIhcYbUXKLlg=mo,"I love this app, but I don't think that having hearts is nessasary. It stresses me out when I only have one left, especially when I have to do the speaking part. Whenever I do this part, it has trouble hearing me when I speak into the microphone. But all in all, I do live this app and think I am progressively learning more and more. (I still do love how it has different ways of teaching, speaking listening, typing, ect.)",4,0,6.21.3,2025-04-23 02:09:03,,,6.21.3,en
da52cf76-69da-4310-b05b-d078487efb19,Ava Summerlin,https://play-lh.googleusercontent.com/a-/ALV-UjXM8plW0XP5-KPmzW8-JSddlZS_0A3s3wUPQ8GXJemKx3wN6Lc,A great way to learn a new language but the heart option is annoying because when your trying to do a lesson and then you lose all hearts you can't learn anything anymore until you get hearts back. And some people don't/can't pay money for the super trail thing. Also sometimes I have a minor typo in my answer and it still counts it wrong. It's still an okay app but there are some things I wish I could change about it.,1,17,6.26.2,2025-04-18 09:04:36,,,6.26.2,en
26dc0d7a-15f4-4263-bfc9-986d97d8294e,Islam Aljamry,https://play-lh.googleusercontent.com/a/ACg8ocKibViHGzhr7JTeevE4bzwROirHw49np_M-q7aNUUBOMgppfw=mo,"great learning app. getting closer to 1 year strike. one thing that discourages me is the background music in the listening/gaming lessons, It is very distracting and loud it makes it harder to focus on the pronunciations and understanding of spoken words,especially in french. by the end of the lesson I feel very burned out.I feel like I could concentrate more and do more lessons per day if there's an option to turn off music background in listening and game playing modes.",4,0,6.21.3,2025-04-10 01:54:56,,,6.21.3,en
b6d32c11-3fa0-459b-b0a1-2c59c8c1b347,Sophiyah Kelley,https://play-lh.googleusercontent.com/a/ACg8ocJuE1F6IG3zT-WAAN1E_H7MI_jeFdvOPUrvOai8zUcqXDTXvw=mo,"I personally love duolingo because it helped me with Spanish,it really helps you learn and/or speak the language your trying to learn,I also like that it gives you motivational speeches and encourages you to stay on what your trying to learn,and I like that it gives you a reminder to work on your lesson so you don't forget,you can also earn rewards for completing tasks.",5,1,6.25.4,2025-04-10 07:30:13,,,6.25.4,en
e36294e8-a65e-4077-9c9f-0c9d2f11f9f6,Keith Ian,https://play-lh.googleusercontent.com/a/ACg8ocI0d_hXyVPMo7QJXI63-9gLCZE1B3xa1SaapJjcydd6ojwQ_g=mo,"They basically destroyed the experience to force you into a subscription in order to learn properly, showing how they went from. advertising free language learning to a greedy company. Any program that penalizes you for making mistakes isn't about learning, but rather about greed. I used to recommend the app, but no more.",1,14,6.26.2,2025-04-23 04:59:12,,,6.26.2,en
7dec7870-36ca-40f7-8f9e-6eec8485e70b,darren daniels,https://play-lh.googleusercontent.com/a/ACg8ocJmuVP2___rhSnFxBpkdtA6Ul6GQpd-sN6xuBLxXKB0-ySWyA=mo,"My experience with this app was good to begin with. So I decided to get the subscription so I could practice more often without limitation. In the 3 years I've now had that subscription. The quality of the app is going down... I have made several suggestions, but nobody listens. So now I'm giving a negative review... Their examples are hard to hear and even when I say the as they sound they don't count... Even my Russian friend has said the examples don't sound clear enough to understand.",1,10,6.24.2,2025-04-06 23:31:22,,,6.24.2,en
86c155cd-37f0-4b44-b938-364e20ff9394,Diane Ko,https://play-lh.googleusercontent.com/a-/ALV-UjWfQy0hal2HGvv3V8c699BUbmMYq6Fa4Z3__kGvGF1S1AR8cRxmYg,"Update: Started using this app again after not using it for many years, this time to learn Japanese (was practicing French before). This was the first time trying a language I hadn't had any learning exposure to previously. I can tell I'm picking up phrases and can read some things while I'm watching anime. The 3rd party ads aren't too bad, but the super duolingo 30s ads are really annoying and can't be skipped.",3,1,6.24.2,2025-04-06 19:37:12,,,6.24.2,en
48005123-3401-48bd-b055-7370f312a71c,Denis Fajen,https://play-lh.googleusercontent.com/a-/ALV-UjVKcXl6TB4w8q3iNlQdO1_neCx1W0ZCPVDWegNQXVKmz07T62A,"What I like most is you don't have to start from the very basics, it allows you to test to see what level your knowledge is at and goes from there. Also fun to use, keeps your intrest. Now what is don't like is when you do get past your knowledge level. you ask fir a hint. it gives you multiple choices and none of them are the correct answer.",2,0,6.24.2,2025-04-09 09:24:18,,,6.24.2,en
e869314b-0525-4636-bda7-19fb7195a8f0,Robert Andrew,https://play-lh.googleusercontent.com/a-/ALV-UjXXJm44LWRoQOB6G4D4OD_xg1pRLIVMfsjAQdzHTiaZd7gaXAw,"Good for novices, like myself. And, it does make learning Spanish fun. I personally find through using Duolingo: I'm much better at reading Spanish than speaking it. And, I've heard much of the same from other users. A frustrating glitch manifests when you win two sets of XP boosts simultaneously. This can lead to the one cancelling the other out. Or, if the other boost is an XP boost for tomorrow, you're left without one today. This has been an on/off issue this year. Please fix!",3,39,6.26.2,2025-04-23 04:55:47,,,6.26.2,en
614f61b1-c788-414f-b1ef-4be02cf1cb33,Zack,https://play-lh.googleusercontent.com/a-/ALV-UjX5fmqn2kv2o_DKlZQUeEMhfgOwxyZCOhVPK7U49rRM9pYy-8Y1,"It's decently effective and engaging, but it is extremely pushy with its marketing. I pay for super, and they still try to force me to use Max. I pay to remove ads, and I still get ads for Max. Add to that the fact that it's notorious for teaching grammar that sounds weird to native speakers and nonsensical sentences, and you have a product that leaves me feeling frustrated. This is the Blizzard of language learning apps. Money and shareholders first. You used to be so cool, Duo. What happened?",3,107,6.20.3,2025-03-08 01:02:45,,,6.20.3,en
2266abb4-f614-4ff7-b56b-ca989036a22f,Lillian Geuken,https://play-lh.googleusercontent.com/a-/ALV-UjW-ZCNpuyqQ2zCC28ESkTqT5gCZ8TFqXUknhQJCwwVHskqx5JI,"Very, very annoying adverts after literally every lesson unless you pay - and since you have to pay a year in advance that's not a small sum. Sometimes what they teach you isn't correct either (as per my OH who is a native speaker of one of the languages I'm learning). Very, very, very US based. App doesn't always recognise lessons that have been completed either. TL:DR I'm looking for a better language course.",1,300,6.19.2,2025-03-04 03:36:52,,,6.19.2,en
0312affb-bbad-46c8-a1fe-92d802b2c3b9,Wolfram Pfeiffer,https://play-lh.googleusercontent.com/a-/ALV-UjXHCjWFaPwX5lVuZyMjbQI8LHPupL0x_BEE68i1kFu5Q-iatDM,"Practice button has disappeared and seemingly been replaced with a button to upgrade to ""Max"". I'm already paying £71.88/year for Plus. Not happy that I now get pestered to pay even more for a feature I don't want (AI video calls) just to regain a feature I used to have (practice). If that doesn't get reverted this will be the last year of my 7 years subscription.",1,282,6.20.3,2025-03-08 06:11:50,,,6.20.3,en
bf99b209-376f-46eb-940d-bfd9c5201126,Oleg Safarov,https://play-lh.googleusercontent.com/a/ACg8ocIEtRyXtn_KcY1zeMDBq7voC_YwjO37G_eFCf0DPcKBvU9rtg=mo,"It's great to include some foreign words and expressions into the real life context. Also, it helps to overcome a new language barrier due to speaking practice. However, I wish I could turn off competing with other people: it feels tiresome, especially since there're constant bugs when I'm promised to get x2 points but I earn x1, or opening another chest gives me nothing. To cap it all, it doesn't explain grammar properly and there's no European Spanish.",3,156,6.22.3,2025-03-23 18:50:58,,,6.22.3,en
75791536-1a87-4f3a-8ba8-4b3febb24e40,dan “MagicCookie54” hunt,https://play-lh.googleusercontent.com/a/ACg8ocJ_n0vHmWDfciJQFukb1RFj2ibBTbUXxrDcUBWBYBUYz_Ye0Q=mo,"The latest update to the Japanese course has basically ruined it. I'm about half way through section 3, so reasonably far into the course, and it's giving me sentences like ""I eat rice"". This is stuff taught in section 1 and is just a waste of time this far into the course. Now listening lessons have also been removed entirely... Will be cancelling my subscription and finding an alternative if these changes stick. The course has gone from a really good learning supplement to completely useless.",1,261,6.17.3,2025-02-18 05:29:09,,,6.17.3,en
a7c74476-0b54-4460-a381-24b47f696ce5,Alex,https://play-lh.googleusercontent.com/a/ACg8ocKQnjeFZ65MYpQwYEwip2VM7hdMAUOKtIZ4TsaQpXSJuVeU_w=mo,I gave this app five stars ten years ago but I have to edit now because the obsession with the streaks has ruined the experience completely. I enjoy the lessons in the app but with no way to turn off the competitive elements I lose my motivation and get more stress than joy from it. I'd recommend finding any alternative way to learn a language.,3,81,6.22.3,2025-03-27 22:55:07,,,6.22.3,en
655c0292-113d-48f9-a414-effcdcf0b3ef,Marcus Shaw,https://play-lh.googleusercontent.com/a-/ALV-UjVvaK_I1ZCbX0yr_wKj_FbWO2WpV21-wWsAniwYM44ENKzW8FngVQ,"Family Plan subscriber. Becoming frustrating. It's not cheap. Good enough for absolute beginners. Daily Games make it easy to get in to. Once you have the basics it's very limited. Too much AI, pronunciation is ""strange"" and it doesn't accept English (vs American). Unfortunately instead of continuing to improve the app like their competitors, they're choosing a program of shitification, where improvements and upgrades get stuck behind a paywall. Duolingo is already over priced for what it is.",3,10,6.27.4,2025-04-27 16:38:00,,,6.27.4,en
2f661d49-42aa-4e50-b62a-c4e65b8077b4,Rosien Colin,https://play-lh.googleusercontent.com/a-/ALV-UjUP4IgspZ34FMR6ZelXaQb0T21djWClCUfrQ8DR18NiPqM7iZ13NA,"I like the lessons but the app doesn't work well on Google pixel / Android. The text is so small, I have to adjust my screen font every time I use Duolingo, and then change it back to normal after (otherwise all the other apps are grandpa style big). It hurts my eyes looking at tiny text like that. I've reported it but no response yet",2,25,6.25.4,2025-04-15 17:56:40,,,6.25.4,en
8edc8e53-6824-49be-8b80-2bab2008cd1b,Serra Belvoule,https://play-lh.googleusercontent.com/a-/ALV-UjU0jua-0PovbuOvJhTMeLKIegTjmh_jDHpzYNrdyWcgjPavZ-dR,"DO NOT USE THE MUSIC LESSONS! Their timing and key detection is terrible!! Did anyone even test them?? App is buggy, with the talk exercises turning themselves off, keyboard automatically changing to another language and layout, and exercises submitting while you are still typing. It has so many ads, so what should be a 15mins experience turns into half an hour or more. Do not do any music lessons with a headset, it makes the tempo be half a beat off at random on top of everything else.",1,80,6.23.2,2025-03-30 01:23:59,,,6.23.2,en
d0c3968a-6174-472a-b464-460855ebc4e1,Beth Anderson,https://play-lh.googleusercontent.com/a-/ALV-UjWSb2qaIBIZyNmA79j1CKlCsEnrjQvI35vU3ni45gY0Idw5b8I,"I used to love Duolingo. One used to be able to actually learn on the free version with enough focus and determination. In the last two years, they've made inhibative changes that make the free version downright frustrating to use. They no longer have grammar helps available on questions; they've taken away explaining mistakes and moved THAT to DuoMax. They've taken away the option to practice now, and replaced it with an option to watch ads for more hearts. Will the ""upgrades"" never end?",3,377,6.24.2,2025-04-07 11:12:19,,,6.24.2,en
9552411f-879d-4dae-aed3-dd852d45ba20,John,https://play-lh.googleusercontent.com/a/ACg8ocJPFeNvMFyiVryXclMFDMshE8v0pWicruUANs2hsDK8UyclDxj7=mo,I am increasingly disappointed with Duolingo. It used to provide a clear series of lessons and encouraged me to practice my learnt vocabulary to recover lost hearts. This is no longer available. The inability to practice to recover lost hearts is motivating me to stop learning languages. I have tried the music lessons and I find the virtual keyboard lags and misses touches on my phone making it too difficult to get the one star to progress in the music playing lesson.,2,304,6.23.2,2025-03-27 05:31:15,,,6.23.2,en
e90b19ed-2d01-4525-96c4-dc64fe2fdfd4,Alina Berg,https://play-lh.googleusercontent.com/a-/ALV-UjU5KMtks6rIAwrz-9vtJKZjd347YACQ-TkUqH_ZhKtd7lYQwBdZzw,"I love everything about this, even though sometimes it feels that in certain lessons and/or units there are only a handful of different phrases being used. I sometimes just memorize its structure, when translated (which isn't the goal of learning a language). also, i would love to start learning Thai, but haven't found a good enough site just yet. maybe it's possible to add it one day - i for one would love that a lot.",4,94,6.20.3,2025-03-06 03:52:55,,,6.20.3,en
ecd2c72b-8e68-4244-9af4-a04b6e859573,Phill Bond,https://play-lh.googleusercontent.com/a/ACg8ocLcIaL_o1HhMujj8TIHDj65KehBI5hfT43RAxUYwtAT3agxZg=mo,"I love this app, but there are a few key features that should be available in the free version that are essential to learning a language - specifically the option to explain incorrect answers. Fair enough to have the AI enabled functions and unlimited hearts locked behind the pay wall, but the premium subscription is way too expensive for me to afford.",4,333,6.18.3,2025-02-23 03:39:41,,,6.18.3,en
26ba84dd-26ed-414b-b570-da0bfa5ba771,Space Nerd67,https://play-lh.googleusercontent.com/a/ACg8ocIY3X1UsITYZuDdyMIW6DtCTKKFfzHihpZfqqRNuhrS4Gaobxka=mo,"This app makes learning another language fun. It's great. Not only is it fun, it is also easy to comprehend. The difficulty level increases slowly and as it does it continuously incorporates words and phrases already learned to refresh the user's memory. Each lesson has several different styles of learning, which prevents that monotonous feeling that other language-learning apps often cause. Give it a try. I think you'll love it, I know I do. Thank you Duolingo.❤️",5,711,6.26.2,2025-04-20 04:02:03,,,6.26.2,en
15bbf02d-d481-4f35-9642-d3fc51a8993e,Eyþór Oddsson,https://play-lh.googleusercontent.com/a/ACg8ocK0sMrIWP9LYLaffUZAQhF8etQvYwT7SI3Agf4cUy7C1ISbgQ=mo,"The app could be more challenging at times. Sometimes you can get your way to the correct answer with elimination while thats not an option in real life. And another example is while pairing, trying to have words from similar categories. When I get words like Monday, Pants, Until, Five and Soccer it becomes too easy to realise. Rather have ""Pants, dress, shirt"" etc. Ps. Super Duolingo ads are too repetitive and long.",3,21,6.21.3,2025-03-26 14:47:16,,,6.21.3,en
ee8cf646-ec01-4e33-97ca-5f70adaf99b3,Inge Vos,https://play-lh.googleusercontent.com/a-/ALV-UjVRGJ-SADhL8mgQ1Z5BCK2EbcgGNZM1KBnldYjctdZZAguk29s,"Came back after years, waiting still for Slovak to be added but hasn't happened yet. Duolingo works well motivating you, it's intuitive, so I do recommend that. But I'm shocked after coming back and finding so intensely much advertising which wasn't there before. Especially for their own paid programme. Duolingo, I don't need reminding after every lesson, this is way overdone and to no avail.",3,71,6.22.3,2025-03-25 16:11:07,,,6.22.3,en
9add1fba-6080-412d-83f0-c22bd266b39e,Syed Tahir,https://play-lh.googleusercontent.com/a-/ALV-UjWr20Kz9Olio4XeGBRinCKOIeqhaBhzE7u3zqu0JL_B3fjumAmILw,"App is great to start a new language. However, it is too much gamified. XPs are tilted towards practicing at specified times for a specified period, which is unfair. Besides, they could have added tips for each chapter and full explanation after each answer so that it helps you learn more. The worst part of the app is such a loud beep sound after each answer that it won't let you use the app, even if you have lowered volume with someone sleeping around. Hope, they resolve these issues soon.",3,98,6.20.3,2025-03-13 07:13:27,,,6.20.3,en
925bfadd-1746-41ad-8739-47d7c0c1b445,Mercy Kyalo,https://play-lh.googleusercontent.com/a/ACg8ocJiyCBgnFJ_APJdqzKa7xDnnHWw7p3ru0KC228jrzwicdclNg=mo,"Duolingo makes learning new languages so fun and easy! I love the streak system, the friendly competition with friends, and the new conversation practice features powered by AI. Sometimes some lessons feel a little repetitive, but overall it’s the best free language-learning app out there.",5,1,6.22.3,2025-04-28 13:55:38,,,6.22.3,en
34cc206a-670d-4d53-918a-4a6682c2b1bd,Ellora Faustine,https://play-lh.googleusercontent.com/a-/ALV-UjUJIh5kk0_CKj28yk1FbEkhumgX2U4V14dj0FuuJ64j3CLMjUHg,"at first i really love this app. it's cool i can learn a lot of languages, i can even learn math & music BUT the super/max ads this app gives everytime i finished learning is too much seriously. it's so annoying, give it but don't everytime i finished. okay i know the super thing is cool like we can even do training, but NOT ALL ppl have it..so the ads is definitely too much. better if this ads thing is fixed to less ads, i hope u understand the ppl that don't have this super/max pack.",3,29,6.23.2,2025-04-04 17:04:14,,,6.23.2,en
1efa5c43-f12d-4bb0-a41b-96058a94d4ea,Rachel Bexell,https://play-lh.googleusercontent.com/a-/ALV-UjU9XHiOg0kMLEsA1mj52g3UP4zKcqimfHy72OnijZHWXygCH2zD5g,"Very confusing and frustrating. Focuses on spelling proper names, doesn't explain why one word is correct over another in context. Today it randomly expects me to ""review"" TONS of words it's never taught me. I paid for Super Duolingo, so I can keep trying, but everything is literally a guess now and I'm not LEARNING anything. I can't translate a sentence when I've never heard 90% of the words used in it.",2,16,6.26.2,2025-04-19 23:56:23,,,6.26.2,en
8c33639b-15f1-42aa-8186-f450b7db0091,Aaron Castro,https://play-lh.googleusercontent.com/a-/ALV-UjVwgeqobqsgtDCxe5TaU-f-thnR3jsDS0STPKm9mT1ucaHdQcof,"Overall the application is fine. There are some considerations: Today's review section is VERY repetitive, you can fo the same exercises 10 times in a row. The speaking mechanic is one of it's weakness (even with native speakers), and hints are not always synchronized with the unit (meaning suggestions are useless). Grammar is inexistent. On every mayor update your progress is lost if you finished the course. The feedback you give takes months to be applied. The family plan is the best option.",3,353,6.23.2,2025-03-31 00:24:21,,,6.23.2,en
dab90df8-78ac-4a38-abe7-dc064db68964,Alexander Findlay,https://play-lh.googleusercontent.com/a-/ALV-UjXOMSXSEGP8_hr2Qan5uC3olZqhynfOm65FlqWPRnwgztMU0R0,"Great app. good at getting you hooked with the double, triple points etc once you've completed a lesson. Only deducted a star as years ago when I used it there were community boards and discussions on each question, so if you got something wrong you can learn why it was wrong. I think removing that was a mistake. still a good app for practice though and learning new words, sentence structures etc even if you won't learn the reasons why the language is constructed the way it is.",4,229,6.23.2,2025-04-04 03:01:28,,,6.23.2,en
81d2b006-9e1d-4614-a64f-5f21f16fd219,Nandini Misra,https://play-lh.googleusercontent.com/a-/ALV-UjU1YkIqeN0mreFnhBQaTVTAoZ2pcUsghMSEUNqtFCY7-S60PLb2,Lately this app has been lagging too much and it's becoming a nightmare to even navigate through the lessons. I am constantly updating the app in hope for the best but finally I thought maybe purchasing premium plan for super duolingo would solve it but no it is performing even worse than before. For a premium app to behave like this is completely unacceptable.,1,42,6.26.2,2025-04-16 00:51:10,,,6.26.2,en
dd8606ac-efee-4f85-b49d-481b38836579,Letitia Harmon,https://play-lh.googleusercontent.com/a-/ALV-UjXbXBLR16dR_2OYYqWN7zIGDKDygji5karfgKMXDVr0aspThPCfZQ,"a good way to pick up some basic vocabulary, but without knowing the grammar rules, it's hard for me to get to the next level. also they charged me for a full year when i tried to cancel my promo the same day as the charge. didn't make me super happy, but did guarantee I'll keep using it to get the money worth.",3,3,6.26.2,2025-04-16 20:04:25,,,6.26.2,en
877e95f0-6443-48e1-8967-68da4cc4381d,Arya Belle,https://play-lh.googleusercontent.com/a-/ALV-UjVbk-IyJvpFJhD2qXu7mOA93Tw_KxvWtPuCvmunKwiNEOcaB6Q,"I enjoy this app, and it's helped me to learn new languages. Weather it was for travel or just fun. It is completely free unless you want to get premium. I do wish it would give you a heart every time you complete a lesson. It makes it very difficult if you earn a heart and can't get any more as you continue. And I wish they had ways that you could earn hearts other than practicing every time. I do highly suggest this app though.",5,146,6.27.4,2025-04-25 06:27:27,,,6.27.4,en
5b52fc7e-febc-4645-8cf5-51f7f5c9ad71,Kleopatra,https://play-lh.googleusercontent.com/a-/ALV-UjXk2Taw7nkdPU-FIzVZaPAsHAwmqIVKUzpyNP-wNj2iSTiiB4ZU,They have removed the option to practice to earn hearts (as in more tries). Instead you are forced to watch and ad or wait 5 hours (it used to be 4). If you are punished to this extent for making a mistake how does this encourage learning. I feel that eventually this ap won't be free altogether. Already they made a more expensive subscription version as if paying a basic monthly amount wasn't enough...,2,35,6.21.3,2025-03-15 09:29:45,,,6.21.3,en
1249c0ac-854c-4323-aeed-39ba974a2762,Nixie Soar,https://play-lh.googleusercontent.com/a-/ALV-UjWFqVlIRUVXK7BX5yWlgZGU8j_auNgcotWxI-KXsDrLzytv2Sk,"duolingo is very easy to use and also very enjoyable with the games. the only downside would be the hearts, but that's why super duolingo is extra helpful. if you're trying to learn a language, I would recommend duolingo, or even if you want to do art, or even maths! it does take a long while, but that just makes your learning more thorough",5,285,6.18.3,2025-02-19 14:33:35,,,6.18.3,en
cc7dbeac-d039-4e44-aae1-69c1dc82c28f,Melanie,https://play-lh.googleusercontent.com/a-/ALV-UjUYhnrD717qpVmhORTGF4VE_ZObe6IDYmVAFqqqNTDILKLhhS1x7A,"The WORST thing about duolingo is that they do not have an option for ""vacation mode."" I assume students use this app, and during the exam week, it's definitely difficult to keep up with the streak. First of all, the ""streak"" method to get us to learn is not effective at all. I find myself just mindlessly doing lessons just to get a streak. It's my exam time, and I have no idea what I have learned on duo recently. Please, duo, come up with a better strategyrather than pestering us all day long",1,243,6.21.3,2025-03-15 12:14:32,,,6.21.3,en
d7f552ae-b1f6-453d-8e23-6f81156b5d13,Justin Chapman,https://play-lh.googleusercontent.com/a/ACg8ocKyxOf8aAPAmp0R6bxx5dYTlhCWtIiteKh0OFXSc9gQugHmEQ=mo,"Found the app to be quite useful. However, this last week, the app has stopped allowing you to submit speech when prompted. It submits your answer straight away, not allowing you a chance to speak. This is happening on my families iPhone's as well as Android's. Flagged every time in the app, yet no fix with the recent update. 17/03 - still no change.",3,42,6.21.3,2025-03-17 05:27:12,,,6.21.3,en
7ca12959-484e-4391-920d-11e3e3f4b361,Jay P (session801),https://play-lh.googleusercontent.com/a-/ALV-UjVz8bPAdDlWOBbBuwgPvHnAZDlzl661VeTEa2YnzYv9Ll7O2pBC,"The amount of ads is genuinely ridiculous now. Often I have to click/wait through 3 or 4 ads. And now I've seen multiple ads for alcoholic beverages. As someone who chooses to be sober for very good reasons I find the ads extremely offensive. Booze ads are the last thing I want to see in the morning, and for an ""educational"" platform I was surprised to see that they don't care what the ad content is. God forbid there are underage people or folks who struggle with alcohol abuse using this app.",1,60,6.18.3,2025-02-23 00:19:39,,,6.18.3,en
